11/11/2021 19:35:05.999;11/11/2021 19:35:06.999;11/11/2021 19:35:07.999;11/11/2021 19:35:08.999;11/11/2021 19:35:09.999
-1.040442;-1.034428;-1.034114;-1.034079;-1.034189
-1.034098;-1.028221;-1.027877;-1.027882;-1.027958
-1.027842;-1.021897;-1.021595;-1.021661;-1.021678
-1.021668;-1.015402;-1.015108;-1.015162;-1.015174
-1.015244;-1.008846;-1.008608;-1.008666;-1.008633
-1.008799;-1.002284;-1.002042;-1.002097;-1.002115
-1.002245;-0.995865;-0.995708;-0.995711;-0.995740
-0.995762;-0.989324;-0.989214;-0.989239;-0.989282
-0.989350;-0.982597;-0.982559;-0.982554;-0.982647
-0.982686;-0.975839;-0.975919;-0.975853;-0.975926
-0.975932;-0.969036;-0.969145;-0.969070;-0.969179
-0.969083;-0.962429;-0.962582;-0.962485;-0.962583
-0.962360;-0.955650;-0.955838;-0.955732;-0.955886
-0.955745;-0.948784;-0.948908;-0.948800;-0.949001
-0.948881;-0.941792;-0.941950;-0.941803;-0.942062
-0.941900;-0.934837;-0.934922;-0.934782;-0.935030
-0.934882;-0.928080;-0.928068;-0.927985;-0.928185
-0.927993;-0.921161;-0.921150;-0.921018;-0.921241
-0.921136;-0.914110;-0.914022;-0.913898;-0.914134
-0.914096;-0.907007;-0.906935;-0.906760;-0.907024
-0.906963;-0.899924;-0.899817;-0.899556;-0.899900
-0.899792;-0.893010;-0.892854;-0.892626;-0.892889
-0.892712;-0.885913;-0.885838;-0.885544;-0.885859
-0.885754;-0.878688;-0.878658;-0.878348;-0.878632
-0.878575;-0.871367;-0.871391;-0.871068;-0.871330
-0.871322;-0.864069;-0.864159;-0.863822;-0.864080
-0.864017;-0.856936;-0.857061;-0.856751;-0.856961
-0.856825;-0.849664;-0.849838;-0.849566;-0.849789
-0.849712;-0.842223;-0.842448;-0.842197;-0.842421
-0.842342;-0.834683;-0.834967;-0.834789;-0.834938
-0.834854;-0.827236;-0.827503;-0.827367;-0.827471
-0.827322;-0.819888;-0.820144;-0.820051;-0.820141
-0.819864;-0.812436;-0.812724;-0.812659;-0.812715
-0.812503;-0.804863;-0.805181;-0.805031;-0.805060
-0.804925;-0.797201;-0.797502;-0.797411;-0.797398
-0.797257;-0.789567;-0.789858;-0.789708;-0.789642
-0.789597;-0.782083;-0.782392;-0.782219;-0.782138
-0.782007;-0.774528;-0.774858;-0.774652;-0.774598
-0.774535;-0.766785;-0.767145;-0.766870;-0.766848
-0.766889;-0.759046;-0.759366;-0.759104;-0.759122
-0.759149;-0.751264;-0.751588;-0.751328;-0.751344
-0.751326;-0.743659;-0.743920;-0.743731;-0.743729
-0.743678;-0.736011;-0.736223;-0.736068;-0.736107
-0.736095;-0.728116;-0.728284;-0.728211;-0.728242
-0.728272;-0.720246;-0.720356;-0.720299;-0.720345
-0.720373;-0.712335;-0.712420;-0.712389;-0.712426
-0.712434;-0.704612;-0.704664;-0.704699;-0.704700
-0.704594;-0.696762;-0.696814;-0.696887;-0.696851
-0.696855;-0.688703;-0.688800;-0.688883;-0.688809
-0.688896;-0.680701;-0.680797;-0.680828;-0.680749
-0.680876;-0.672584;-0.672749;-0.672792;-0.672671
-0.672756;-0.664722;-0.664939;-0.664917;-0.664749
-0.664762;-0.656732;-0.656950;-0.656928;-0.656725
-0.656867;-0.648586;-0.648792;-0.648766;-0.648571
-0.648773;-0.640459;-0.640624;-0.640496;-0.640357
-0.640591;-0.632265;-0.632399;-0.632278;-0.632095
-0.632347;-0.624286;-0.624397;-0.624243;-0.624098
-0.624225;-0.616188;-0.616274;-0.616118;-0.615969
-0.616174;-0.607936;-0.607926;-0.607829;-0.607697
-0.607939;-0.599662;-0.599573;-0.599492;-0.599382
-0.599610;-0.591359;-0.591234;-0.591203;-0.591087
-0.591266;-0.583198;-0.583085;-0.583087;-0.583019
-0.583007;-0.574968;-0.574822;-0.574871;-0.574812
-0.574868;-0.566564;-0.566453;-0.566562;-0.566485
-0.566531;-0.558146;-0.557994;-0.558152;-0.558076
-0.558091;-0.549657;-0.549549;-0.549707;-0.549687
-0.549681;-0.541440;-0.541340;-0.541471;-0.541496
-0.541266;-0.533082;-0.533023;-0.533108;-0.533178
-0.533055;-0.524579;-0.524535;-0.524571;-0.524725
-0.524637;-0.516057;-0.516012;-0.516021;-0.516140
-0.516078;-0.507535;-0.507466;-0.507493;-0.507628
-0.507562;-0.499175;-0.499130;-0.499064;-0.499221
-0.499133;-0.490710;-0.490668;-0.490594;-0.490791
-0.490822;-0.482166;-0.482079;-0.481952;-0.482200
-0.482223;-0.473495;-0.473413;-0.473292;-0.473464
-0.473553;-0.464876;-0.464743;-0.464597;-0.464817
-0.464890;-0.456408;-0.456290;-0.456135;-0.456290
-0.456293;-0.447909;-0.447732;-0.447670;-0.447745
-0.447798;-0.439208;-0.438992;-0.438920;-0.439022
-0.439054;-0.430434;-0.430306;-0.430226;-0.430244
-0.430309;-0.421743;-0.421603;-0.421491;-0.421559
-0.421516;-0.413147;-0.413018;-0.412948;-0.413007
-0.412813;-0.404532;-0.404425;-0.404377;-0.404487
-0.404273;-0.395734;-0.395641;-0.395592;-0.395718
-0.395458;-0.386913;-0.386839;-0.386815;-0.386950
-0.386667;-0.378107;-0.378078;-0.377990;-0.378160
-0.377847;-0.369525;-0.369527;-0.369420;-0.369560
-0.369087;-0.360838;-0.360854;-0.360783;-0.360931
-0.360506;-0.351982;-0.352025;-0.351924;-0.351995
-0.351660;-0.343163;-0.343140;-0.343086;-0.343174
-0.342846;-0.334299;-0.334285;-0.334268;-0.334260
-0.333927;-0.325633;-0.325631;-0.325636;-0.325546
-0.325171;-0.316861;-0.316830;-0.316881;-0.316842
-0.316536;-0.307945;-0.307875;-0.307994;-0.307862
-0.307696;-0.298980;-0.298891;-0.299040;-0.298957
-0.298831;-0.290030;-0.289869;-0.290022;-0.289924
-0.289835;-0.281285;-0.281096;-0.281298;-0.281122
-0.281044;-0.272434;-0.272249;-0.272404;-0.272317
-0.272300;-0.263432;-0.263249;-0.263354;-0.263239
-0.263382;-0.254414;-0.254236;-0.254314;-0.254223
-0.254421;-0.245451;-0.245265;-0.245240;-0.245121
-0.245357;-0.236657;-0.236486;-0.236430;-0.236349
-0.236495;-0.227790;-0.227624;-0.227551;-0.227447
-0.227712;-0.218806;-0.218688;-0.218546;-0.218450
-0.218734;-0.209751;-0.209651;-0.209479;-0.209490
-0.209708;-0.200706;-0.200627;-0.200478;-0.200384
-0.200652;-0.191900;-0.191833;-0.191673;-0.191641
-0.191700;-0.182968;-0.182905;-0.182776;-0.182717
-0.182830;-0.173864;-0.173864;-0.173801;-0.173733
-0.173889;-0.164733;-0.164765;-0.164677;-0.164675
-0.164790;-0.155625;-0.155696;-0.155656;-0.155631
-0.155671;-0.146679;-0.146772;-0.146790;-0.146798
-0.146686;-0.137674;-0.137808;-0.137767;-0.137784
-0.137789;-0.128529;-0.128678;-0.128686;-0.128735
-0.128785;-0.119351;-0.119485;-0.119474;-0.119570
-0.119624;-0.110217;-0.110353;-0.110393;-0.110441
-0.110512;-0.101326;-0.101398;-0.101455;-0.101557
-0.101496;-0.092361;-0.092392;-0.092506;-0.092605
-0.092611;-0.083226;-0.083243;-0.083410;-0.083494
-0.083593;-0.074159;-0.074136;-0.074277;-0.074313
-0.074469;-0.065097;-0.065031;-0.065266;-0.065271
-0.065339;-0.056225;-0.056193;-0.056349;-0.056341
-0.056299;-0.047324;-0.047302;-0.047512;-0.047371
-0.047499;-0.038278;-0.038252;-0.038466;-0.038382
-0.038447;-0.029184;-0.029225;-0.029342;-0.029224
-0.029385;-0.020125;-0.020216;-0.020343;-0.020128
-0.020267;-0.011240;-0.011317;-0.011408;-0.011197
-0.011255;-0.002245;-0.002387;-0.002440;-0.002220
-0.002474;0.006955;0.006803;0.006800;0.006973
0.006646;0.016125;0.016010;0.016011;0.016172
0.015870;0.025322;0.025264;0.025241;0.025327
0.025113;0.034307;0.034335;0.034318;0.034387
0.034192;0.043414;0.043482;0.043370;0.043381
0.043128;0.052615;0.052775;0.052648;0.052557
0.052314;0.061820;0.062037;0.061835;0.061750
0.061507;0.071023;0.071323;0.071068;0.070910
0.070734;0.079879;0.080218;0.079995;0.079862
0.079793;0.088882;0.089232;0.088935;0.088801
0.088694;0.097945;0.098382;0.098075;0.097969
0.097827;0.107006;0.107436;0.107118;0.107058
0.106934;0.116067;0.116487;0.116203;0.116211
0.116111;0.124928;0.125283;0.125096;0.125130
0.125085;0.133828;0.134178;0.134015;0.134057
0.133907;0.142877;0.143151;0.143094;0.143214
0.143008;0.152012;0.152217;0.152150;0.152242
0.152048;0.161055;0.161246;0.161294;0.161390
0.161186;0.169940;0.169992;0.170068;0.170224
0.170084;0.178869;0.178938;0.179031;0.179125
0.178970;0.187951;0.187954;0.188082;0.188156
0.187961;0.197103;0.197055;0.197120;0.197194
0.197004;0.206133;0.206105;0.206190;0.206255
0.206114;0.214970;0.214932;0.214936;0.215006
0.215058;0.223902;0.223892;0.223852;0.223898
0.223891;0.232915;0.232893;0.232794;0.232879
0.232921;0.241983;0.242012;0.241803;0.241873
0.241984;0.250961;0.251001;0.250841;0.250903
0.251039;0.259751;0.259830;0.259547;0.259665
0.259933;0.268571;0.268674;0.268445;0.268512
0.268769;0.277574;0.277630;0.277420;0.277523
0.277693;0.286529;0.286676;0.286422;0.286506
0.286701;0.295480;0.295545;0.295397;0.295509
0.295624;0.304222;0.304303;0.304167;0.304240
0.304379;0.312937;0.313044;0.312973;0.313057
0.313045;0.321882;0.321918;0.321884;0.321931
0.321795;0.330772;0.330896;0.330888;0.330887
0.330716;0.339648;0.339695;0.339762;0.339766
0.339515;0.348319;0.348408;0.348433;0.348359
0.348259;0.357009;0.357090;0.357120;0.357059
0.356853;0.365888;0.365951;0.365953;0.365872
0.365670;0.374750;0.374821;0.374802;0.374714
0.374506;0.383540;0.383635;0.383549;0.383478
0.383310;0.392184;0.392305;0.392164;0.392064
0.392053;0.400816;0.400933;0.400782;0.400692
0.400580;0.409632;0.409759;0.409554;0.409492
0.409393;0.418396;0.418496;0.418367;0.418296
0.418226;0.427191;0.427256;0.427135;0.427010
0.427022;0.435680;0.435764;0.435721;0.435568
0.435700;0.444258;0.444255;0.444282;0.444149
0.444176;0.453011;0.452983;0.453091;0.452904
0.452883;0.461648;0.461593;0.461789;0.461628
0.461557;0.470285;0.470225;0.470468;0.470277
0.470243;0.478649;0.478622;0.478942;0.478787
0.478802;0.487155;0.487070;0.487367;0.487216
0.487156;0.495704;0.495675;0.495974;0.495864
0.495733;0.504278;0.504260;0.504532;0.504422
0.504261;0.512829;0.512862;0.513114;0.512966
0.512855;0.521101;0.521168;0.521389;0.521287
0.521278;0.529544;0.529561;0.529742;0.529575
0.529563;0.537980;0.538125;0.538269;0.538058
0.538063;0.546522;0.546602;0.546710;0.546499
0.546464;0.554997;0.555108;0.555205;0.554906
0.554978;0.563174;0.563283;0.563396;0.563109
0.563288;0.571506;0.571592;0.571666;0.571342
0.571495;0.579828;0.579939;0.580008;0.579712
0.579869;0.588254;0.588326;0.588377;0.588043
0.588266;0.596603;0.596689;0.596722;0.596402
0.596687;0.604669;0.604773;0.604800;0.604452
0.604913;0.612842;0.612953;0.613033;0.612607
0.613053;0.621095;0.621178;0.621265;0.620891
0.621277;0.629401;0.629482;0.629550;0.629146
0.629535;0.637579;0.637687;0.637800;0.637424
0.637811;0.645559;0.645641;0.645747;0.645453
0.645862;0.653559;0.653698;0.653783;0.653521
0.653845;0.661645;0.661763;0.661846;0.661691
0.661917;0.669835;0.669914;0.669965;0.669855
0.669967;0.677879;0.677948;0.678046;0.678009
0.678053;0.685725;0.685772;0.685840;0.685838
0.685953;0.693606;0.693691;0.693741;0.693734
0.693730;0.701586;0.701654;0.701722;0.701715
0.701630;0.709631;0.709667;0.709722;0.709678
0.709620;0.717515;0.717558;0.717634;0.717567
0.717593;0.725288;0.725306;0.725365;0.725230
0.725408;0.733017;0.733067;0.733136;0.732927
0.733095;0.740879;0.740923;0.740961;0.740728
0.740954;0.748727;0.748801;0.748889;0.748543
0.748827;0.756536;0.756562;0.756665;0.756348
0.756675;0.764114;0.764183;0.764221;0.763848
0.764403;0.771668;0.771751;0.771866;0.771463
0.771890;0.779481;0.779481;0.779575;0.779166
0.779538;0.787162;0.787139;0.787282;0.786899
0.787233;0.794793;0.794754;0.794928;0.794553
0.794840;0.802194;0.802175;0.802339;0.802008
0.802383;0.809585;0.809578;0.809766;0.809472
0.809665;0.817195;0.817171;0.817325;0.817026
0.817184;0.824665;0.824686;0.824867;0.824611
0.824727;0.832169;0.832204;0.832372;0.832143
0.832211;0.839354;0.839491;0.839628;0.839448
0.839622;0.846685;0.846779;0.846897;0.846691
0.846767;0.854125;0.854248;0.854371;0.854117
0.854170;0.861480;0.861620;0.861762;0.861491
0.861526;0.868877;0.869013;0.869124;0.868820
0.868925;0.875965;0.876141;0.876238;0.875907
0.876131;0.883189;0.883278;0.883377;0.882999
0.883181;0.890431;0.890548;0.890634;0.890216
0.890406;0.897609;0.897723;0.897797;0.897350
0.897588;0.904807;0.904920;0.904994;0.904504
0.904824;0.911661;0.911769;0.911855;0.911444
0.911835;0.918629;0.918701;0.918813;0.918379
0.918710;0.925663;0.925761;0.925851;0.925499
0.925744;0.932661;0.932727;0.932858;0.932510
0.932705;0.939611;0.939687;0.939847;0.939546
0.939766;0.946320;0.946418;0.946598;0.946356
0.946561;0.953169;0.953228;0.953385;0.953183
0.953207;0.959957;0.960096;0.960287;0.960109
0.960059;0.966886;0.966954;0.967089;0.966979
0.966842;0.973673;0.973749;0.973893;0.973841
0.973624;0.980216;0.980254;0.980432;0.980396
0.980271;0.986891;0.986853;0.987011;0.987021
0.986763;0.993581;0.993488;0.993675;0.993711
0.993359;1.000266;1.000106;1.000276;1.000382
0.999986;1.006827;1.006676;1.006870;1.006939
1.006571;1.013219;1.012985;1.013227;1.013266
1.013033;1.019572;1.019371;1.019601;1.019638
1.019362;1.026026;1.025748;1.026052;1.026080
1.025770;1.032442;1.032248;1.032528;1.032437
1.032236;1.038758;1.038628;1.038890;1.038815
1.038649;1.044900;1.044782;1.045038;1.044909
1.044871;1.051033;1.050997;1.051219;1.051018
1.051018;1.057286;1.057270;1.057484;1.057324
1.057299;1.063532;1.063535;1.063720;1.063535
1.063542;1.069651;1.069674;1.069905;1.069708
1.069767;1.075641;1.075646;1.075832;1.075679
1.075854;1.081587;1.081598;1.081777;1.081681
1.081765;1.087679;1.087663;1.087821;1.087697
1.087756;1.093712;1.093675;1.093805;1.093770
1.093802;1.099679;1.099597;1.099750;1.099719
1.099770;1.105433;1.105326;1.105453;1.105429
1.105602;1.111203;1.111038;1.111162;1.111169
1.111219;1.117083;1.116885;1.117035;1.116952
1.116951;1.122800;1.122659;1.122785;1.122731
1.122739;1.128572;1.128384;1.128482;1.128472
1.128474;1.134062;1.133920;1.133996;1.133943
1.134090;1.139567;1.139423;1.139483;1.139427
1.139507;1.145202;1.145082;1.145071;1.145066
1.145105;1.150703;1.150655;1.150647;1.150600
1.150697;1.156232;1.156176;1.156166;1.156132
1.156226;1.161512;1.161463;1.161449;1.161448
1.161631;1.166793;1.166768;1.166801;1.166743
1.166865;1.172230;1.172220;1.172191;1.172186
1.172231;1.177570;1.177555;1.177517;1.177527
1.177509;1.182895;1.182840;1.182837;1.182804
1.182824;1.187946;1.187885;1.187910;1.187904
1.187979;1.193104;1.192983;1.192977;1.192974
1.192949;1.198235;1.198142;1.198157;1.198124
1.198059;1.203377;1.203222;1.203231;1.203268
1.203141;1.208490;1.208318;1.208291;1.208302
1.208239;1.213233;1.213070;1.213067;1.213163
1.213137;1.218128;1.217918;1.217908;1.217949
1.217930;1.223003;1.222796;1.222838;1.222912
1.222870;1.227868;1.227576;1.227689;1.227769
1.227756;1.232673;1.232367;1.232471;1.232600
1.232617;1.237214;1.236851;1.237037;1.237195
1.237297;1.241776;1.241415;1.241674;1.241798
1.241828;1.246368;1.245977;1.246344;1.246464
1.246490;1.251010;1.250561;1.250926;1.251060
1.251137;1.255530;1.255143;1.255528;1.255643
1.255716;1.259834;1.259435;1.259840;1.259954
1.260116;1.264180;1.263827;1.264178;1.264275
1.264402;1.268560;1.268325;1.268628;1.268693
1.268750;1.272931;1.272733;1.272967;1.273104
1.273100;1.277206;1.277049;1.277279;1.277437
1.277423;1.281337;1.281159;1.281339;1.281531
1.281552;1.285429;1.285341;1.285449;1.285652
1.285617;1.289613;1.289550;1.289567;1.289835
1.289722;1.293787;1.293731;1.293676;1.293961
1.293869;1.297821;1.297772;1.297740;1.298065
1.297967;1.301644;1.301595;1.301614;1.301863
1.301918;1.305500;1.305516;1.305428;1.305717
1.305704;1.309469;1.309452;1.309431;1.309571
1.309578;1.313324;1.313313;1.313360;1.313425
1.313469;1.317133;1.317122;1.317130;1.317165
1.317263;1.320720;1.320686;1.320773;1.320720
1.320953;1.324273;1.324325;1.324377;1.324309
1.324390;1.327944;1.327977;1.328017;1.327924
1.328024;1.331573;1.331574;1.331638;1.331475
1.331601;1.335063;1.335146;1.335142;1.335047
1.335123;1.338382;1.338429;1.338348;1.338319
1.338507;1.341637;1.341647;1.341584;1.341618
1.341690;1.344980;1.344956;1.344857;1.344930
1.344953;1.348197;1.348180;1.348028;1.348201
1.348202;1.351371;1.351328;1.351190;1.351385
1.351396;1.354375;1.354314;1.354140;1.354437
1.354455;1.357437;1.357299;1.357166;1.357447
1.357359;1.360570;1.360407;1.360297;1.360544
1.360432;1.363640;1.363550;1.363387;1.363690
1.363541;1.366770;1.366640;1.366515;1.366717
1.366602;1.369605;1.369538;1.369401;1.369598
1.369535;1.372530;1.372513;1.372302;1.372423
1.372327;1.375495;1.375492;1.375318;1.375355
1.375233;1.378349;1.378400;1.378211;1.378160
1.378093;1.381164;1.381245;1.381036;1.380910
1.380876;1.383680;1.383795;1.383666;1.383448
1.383564;1.386256;1.386318;1.386245;1.385943
1.386036;1.388808;1.388904;1.388862;1.388538
1.388640;1.391286;1.391387;1.391399;1.391046
1.391160;1.393743;1.393756;1.393855;1.393549
1.393671;1.395913;1.395938;1.396049;1.395816
1.395974;1.398133;1.398169;1.398253;1.398051
1.398124;1.400427;1.400425;1.400530;1.400452
1.400368;1.402644;1.402649;1.402692;1.402738
1.402553;1.404786;1.404845;1.404867;1.404999
1.404762;1.406740;1.406794;1.406819;1.407006
1.406765;1.408671;1.408827;1.408787;1.408967
1.408644;1.410691;1.410879;1.410795;1.411011
1.410671;1.412665;1.412877;1.412786;1.412928
1.412610;1.414558;1.414794;1.414801;1.414832
1.414554;1.416265;1.416471;1.416520;1.416448
1.416312;1.418016;1.418165;1.418186;1.418115
1.417990;1.419761;1.419894;1.419942;1.419816
1.419717;1.421490;1.421633;1.421647;1.421424
1.421429;1.423143;1.423212;1.423265;1.423079
1.423116;1.424582;1.424619;1.424658;1.424453
1.424648;1.426030;1.426113;1.426029;1.425925
1.425954;1.427482;1.427499;1.427424;1.427377
1.427394;1.428879;1.428958;1.428837;1.428790
1.428834;1.430240;1.430312;1.430140;1.430200
1.430185;1.431345;1.431352;1.431236;1.431345
1.431371;1.432393;1.432508;1.432337;1.432490
1.432434;1.433592;1.433679;1.433487;1.433635
1.433597;1.434603;1.434760;1.434617;1.434737
1.434692;1.435615;1.435810;1.435711;1.435763
1.435746;1.436454;1.436640;1.436536;1.436602
1.436657;1.437232;1.437452;1.437429;1.437446
1.437420;1.438103;1.438340;1.438344;1.438296
1.438248;1.438950;1.439149;1.439241;1.439149
1.439095;1.439710;1.439917;1.440020;1.439884
1.439869;1.440265;1.440486;1.440560;1.440461
1.440524;1.440877;1.441026;1.441172;1.441046
1.441002;1.441580;1.441672;1.441777;1.441675
1.441621;1.442130;1.442245;1.442322;1.442287
1.442221;1.442688;1.442752;1.442723;1.442777
1.442727;1.442996;1.443031;1.443040;1.443135
1.443152;1.443297;1.443316;1.443299;1.443447
1.443374;1.443684;1.443645;1.443640;1.443789
1.443735;1.443956;1.443870;1.443909;1.444116
1.444048;1.444155;1.444131;1.444141;1.444329
1.444262;1.444123;1.444088;1.444204;1.444334
1.444362;1.444139;1.444114;1.444241;1.444310
1.444246;1.444192;1.444161;1.444383;1.444371
1.444302;1.444188;1.444151;1.444374;1.444266
1.444232;1.444082;1.444037;1.444370;1.444130
1.444117;1.443831;1.443734;1.444139;1.443869
1.443816;1.443591;1.443461;1.443856;1.443521
1.443332;1.443342;1.443228;1.443652;1.443274
1.443074;1.443048;1.442858;1.443303;1.442921
1.442709;1.442660;1.442488;1.442946;1.442574
1.442337;1.442021;1.441882;1.442362;1.442083
1.441852;1.441472;1.441311;1.441704;1.441519
1.441234;1.440941;1.440780;1.441171;1.441031
1.440787;1.440296;1.440128;1.440467;1.440414
1.440208;1.439635;1.439478;1.439749;1.439790
1.439658;1.438744;1.438603;1.438870;1.438928
1.438885;1.437876;1.437802;1.438009;1.438059
1.438023;1.437085;1.437023;1.437160;1.437263
1.437249;1.436191;1.436213;1.436216;1.436359
1.436402;1.435226;1.435324;1.435326;1.435429
1.435493;1.434151;1.434159;1.434163;1.434278
1.434425;1.433035;1.433114;1.433098;1.433171
1.433239;1.431978;1.432031;1.432050;1.432077
1.432115;1.430817;1.430870;1.430901;1.430877
1.430937;1.429639;1.429662;1.429708;1.429693
1.429739;1.428186;1.428223;1.428281;1.428237
1.428345;1.426805;1.426842;1.426897;1.426843
1.426834;1.425388;1.425440;1.425498;1.425430
1.425439;1.423941;1.423991;1.424036;1.423938
1.423945;1.422429;1.422447;1.422526;1.422424
1.422421;1.420697;1.420708;1.420803;1.420645
1.420770;1.418983;1.419016;1.419100;1.418928
1.419009;1.417382;1.417378;1.417468;1.417265
1.417311;1.415638;1.415666;1.415794;1.415510
1.415559;1.413833;1.413870;1.414012;1.413743
1.413745;1.411899;1.411889;1.412115;1.411796
1.411822;1.409920;1.409971;1.410227;1.409885
1.409773;1.408001;1.408046;1.408317;1.407968
1.407812;1.406041;1.406052;1.406368;1.406026
1.405820;1.403960;1.403952;1.404340;1.403993
1.403776;1.401738;1.401685;1.402086;1.401821
1.401612;1.399533;1.399413;1.399829;1.399595
1.399338;1.397349;1.397188;1.397604;1.397374
1.397167;1.395080;1.394806;1.395264;1.395073
1.394871;1.392764;1.392434;1.392864;1.392685
1.392581;1.390225;1.389936;1.390303;1.390169
1.390173;1.387736;1.387396;1.387728;1.387565
1.387577;1.385245;1.384940;1.385237;1.384996
1.385118;1.382645;1.382369;1.382631;1.382384
1.382575;1.380018;1.379772;1.379962;1.379728
1.379930;1.377143;1.377007;1.377138;1.376908
1.377248;1.374347;1.374223;1.374309;1.374049
1.374390;1.371585;1.371534;1.371553;1.371319
1.371634;1.368686;1.368647;1.368681;1.368457
1.368749;1.365769;1.365789;1.365795;1.365560
1.365855;1.362625;1.362660;1.362686;1.362522
1.362828;1.359516;1.359547;1.359576;1.359420
1.359653;1.356416;1.356435;1.356467;1.356367
1.356516;1.353153;1.353196;1.353247;1.353139
1.353284;1.349893;1.349999;1.350064;1.349921
1.350031;1.346424;1.346593;1.346647;1.346513
1.346676;1.343082;1.343267;1.343318;1.343119
1.343212;1.339717;1.340022;1.340079;1.339867
1.339883;1.336377;1.336658;1.336762;1.336465
1.336485;1.332979;1.333364;1.333464;1.333091
1.333138;1.329455;1.329855;1.329933;1.329540
1.329701;1.326034;1.326383;1.326487;1.325985
1.326154;1.322546;1.322912;1.323040;1.322531
1.322714;1.319065;1.319343;1.319463;1.318922
1.319131;1.315483;1.315731;1.315880;1.315359
1.315581;1.311660;1.311879;1.312000;1.311487
1.311839;1.307874;1.308101;1.308165;1.307669
1.307983;1.304101;1.304225;1.304331;1.303942
1.304189;1.300187;1.300298;1.300349;1.300042
1.300250;1.296237;1.296325;1.296369;1.296155
1.296327;1.292090;1.292137;1.292238;1.292068
1.292278;1.287936;1.288017;1.288114;1.288005
1.288079;1.283808;1.283883;1.283958;1.283958
1.283969;1.279670;1.279737;1.279777;1.279817
1.279818;1.275414;1.275506;1.275551;1.275676
1.275564;1.271034;1.271127;1.271147;1.271249
1.271275;1.266679;1.266794;1.266832;1.266967
1.266854;1.262375;1.262505;1.262465;1.262609
1.262468;1.257999;1.258109;1.258085;1.258203
1.258101;1.253587;1.253650;1.253670;1.253726
1.253659;1.249027;1.249038;1.249129;1.249114
1.249108;1.244464;1.244416;1.244582;1.244525
1.244475;1.239955;1.239848;1.240026;1.239922
1.239834;1.235330;1.235195;1.235424;1.235279
1.235195;1.230674;1.230484;1.230762;1.230625
1.230493;1.225847;1.225628;1.225889;1.225741
1.225711;1.221019;1.220788;1.221056;1.220951
1.220789;1.216304;1.216015;1.216253;1.216142
1.215922;1.211352;1.211122;1.211356;1.211256
1.211089;1.206466;1.206198;1.206359;1.206334
1.206138;1.201370;1.201098;1.201278;1.201266
1.201162;1.196285;1.195989;1.196159;1.196191
1.196002;1.191214;1.190957;1.191087;1.191137
1.190991;1.186036;1.185778;1.185933;1.185979
1.185911;1.180847;1.180600;1.180707;1.180787
1.180726;1.175438;1.175224;1.175396;1.175439
1.175530;1.170131;1.169876;1.170026;1.170067
1.170152;1.164827;1.164597;1.164783;1.164763
1.164873;1.159439;1.159225;1.159376;1.159332
1.159503;1.154066;1.153828;1.154044;1.153893
1.154106;1.148511;1.148245;1.148503;1.148304
1.148632;1.143022;1.142722;1.142942;1.142708
1.142962;1.137544;1.137223;1.137476;1.137174
1.137432;1.131963;1.131623;1.131853;1.131563
1.131859;1.126370;1.126058;1.126270;1.125997
1.126223;1.120585;1.120236;1.120442;1.120198
1.120465;1.114854;1.114526;1.114686;1.114445
1.114646;1.109122;1.108811;1.108983;1.108845
1.108913;1.103327;1.103020;1.103170;1.103036
1.103132;1.097506;1.097267;1.097335;1.097257
1.097302;1.091478;1.091261;1.091299;1.091303
1.091322;1.085552;1.085343;1.085351;1.085379
1.085289;1.079546;1.079385;1.079407;1.079437
1.079327;1.073513;1.073351;1.073333;1.073416
1.073287;1.067437;1.067321;1.067255;1.067424
1.067235;1.061178;1.061047;1.061022;1.061202
1.061074;1.054997;1.054869;1.054813;1.055008
1.054760;1.048789;1.048652;1.048603;1.048846
1.048607;1.042526;1.042382;1.042347;1.042558
1.042336;1.036190;1.036081;1.036057;1.036274
1.036044;1.029792;1.029619;1.029606;1.029809
1.029694;1.023407;1.023227;1.023213;1.023381
1.023191;1.017052;1.016846;1.016808;1.017005
1.016829;1.010611;1.010416;1.010376;1.010517
1.010436;1.004168;1.003944;1.003923;1.004051
1.003958;0.997597;0.997341;0.997354;0.997398
0.997417;0.991048;0.990759;0.990800;0.990810
0.990784;0.984557;0.984172;0.984256;0.984226
0.984257;0.977955;0.977495;0.977653;0.977551
0.977619;0.971333;0.970807;0.971023;0.970838
0.971013;0.964524;0.963988;0.964217;0.964020
0.964284;0.957731;0.957171;0.957406;0.957218
0.957444;0.950944;0.950365;0.950612;0.950454
0.950742;0.944035;0.943465;0.943758;0.943600
0.943946;0.937153;0.936583;0.936906;0.936780
0.937130;0.930040;0.929581;0.929900;0.929800
0.930204;0.922979;0.922589;0.922922;0.922893
0.923195;0.916009;0.915718;0.915970;0.916040
0.916250;0.908905;0.908661;0.908957;0.909070
0.909190;0.901806;0.901624;0.901942;0.902102
0.902084;0.894608;0.894493;0.894778;0.894980
0.894922;0.887463;0.887337;0.887609;0.887830
0.887637;0.880332;0.880265;0.880491;0.880777
0.880402;0.873098;0.873073;0.873237;0.873538
0.873133;0.865922;0.865866;0.866013;0.866324
0.865880;0.858576;0.858526;0.858638;0.858929
0.858505;0.851325;0.851207;0.851313;0.851556
0.851114;0.844096;0.843954;0.844010;0.844237
0.843815;0.836700;0.836568;0.836601;0.836854
0.836442;0.829356;0.829211;0.829203;0.829439
