13/11/2021 19:11:50.999;13/11/2021 19:11:51.099;13/11/2021 19:11:51.199;13/11/2021 19:11:51.299;13/11/2021 19:11:51.399;13/11/2021 19:11:51.499;13/11/2021 19:11:51.599;13/11/2021 19:11:51.699;13/11/2021 19:11:51.799;13/11/2021 19:11:51.899;13/11/2021 19:11:51.999;13/11/2021 19:11:52.099;13/11/2021 19:11:52.199;13/11/2021 19:11:52.299;13/11/2021 19:11:52.399;13/11/2021 19:11:52.499;13/11/2021 19:11:52.599;13/11/2021 19:11:52.699;13/11/2021 19:11:52.799;13/11/2021 19:11:52.899;13/11/2021 19:11:52.999;13/11/2021 19:11:53.099;13/11/2021 19:11:53.199;13/11/2021 19:11:53.299;13/11/2021 19:11:53.399;13/11/2021 19:11:53.499;13/11/2021 19:11:53.599;13/11/2021 19:11:53.699;13/11/2021 19:11:53.799;13/11/2021 19:11:53.899;13/11/2021 19:11:53.999;13/11/2021 19:11:54.099;13/11/2021 19:11:54.199;13/11/2021 19:11:54.299;13/11/2021 19:11:54.399;13/11/2021 19:11:54.499;13/11/2021 19:11:54.599;13/11/2021 19:11:54.699;13/11/2021 19:11:54.799;13/11/2021 19:11:54.899;13/11/2021 19:11:54.999;13/11/2021 19:11:55.099;13/11/2021 19:11:55.199;13/11/2021 19:11:55.299;13/11/2021 19:11:55.399;13/11/2021 19:11:55.499;13/11/2021 19:11:55.599;13/11/2021 19:11:55.699;13/11/2021 19:11:55.799;13/11/2021 19:11:55.899
118.241435;118.250438;118.243414;118.245986;118.241336;118.242226;118.249548;118.235301;118.244947;118.246332;118.242573;118.233371;118.245145;118.242028;118.245343;118.255880;118.244156;118.241682;118.242721;118.239901;118.248855;118.241633;118.242127;118.242622;118.251527;118.239753;118.237032;118.252120;118.233619;118.251378;118.234311;118.244007;118.244057;118.242573;118.243760;118.242474;118.247272;118.241039;118.240792;118.247470;118.247816;118.237824;118.235152;118.242771;118.241732;118.249498;118.237774;118.245343;118.242622;118.239456
118.358925;118.368423;118.361200;118.362932;118.360607;118.359914;118.369165;118.353928;118.364663;118.364762;118.361003;118.353731;118.363377;118.363328;118.365257;118.376932;118.361992;118.359321;118.362586;118.359766;118.368176;118.361596;118.361547;118.360162;118.368769;118.356748;118.356155;118.369808;118.352939;118.370501;118.354918;118.362783;118.362685;118.361844;118.364515;118.365010;118.366197;118.360310;118.361547;118.369709;118.367236;118.361596;118.354275;118.365851;118.363130;118.370402;118.359420;118.365900;118.364119;118.359766
118.470380;118.478493;118.470083;118.469736;118.469440;118.468203;118.480521;118.463652;118.474288;118.474040;118.470676;118.461772;118.473397;118.473595;118.473793;118.486704;118.468945;118.465581;118.473447;118.469786;118.478740;118.470924;118.473298;118.468104;118.478097;118.466818;118.466373;118.478394;118.463058;118.480323;118.464443;118.470726;118.471517;118.468945;118.475821;118.473842;118.473743;118.466669;118.469934;118.476712;118.476662;118.471221;118.461871;118.475970;118.472210;118.478344;118.469440;118.475129;118.472556;118.470281
118.580202;118.589552;118.580103;118.577629;118.579509;118.576294;118.590640;118.575898;118.584852;118.583961;118.583120;118.573128;118.585099;118.584852;118.584110;118.598407;118.575898;118.574315;118.582329;118.579608;118.587721;118.579905;118.583566;118.576838;118.586930;118.576689;118.576937;118.586880;118.573424;118.591184;118.576788;118.579806;118.579757;118.578124;118.588513;118.585792;118.583813;118.576442;118.581340;118.587721;118.586682;118.583417;118.570357;118.586336;118.582527;118.587721;118.578174;118.583764;118.580894;118.578371
118.687748;118.695416;118.687105;118.682554;118.685423;118.682851;118.698434;118.684879;118.691409;118.690519;118.689925;118.681317;118.693784;118.694427;118.692844;118.705162;118.684088;118.680476;118.689727;118.686858;118.694377;118.689282;118.692052;118.684137;118.693141;118.683791;118.685720;118.692646;118.681763;118.697593;118.682554;118.685918;118.682900;118.683989;118.695664;118.691656;118.690420;118.681021;118.688787;118.695416;118.693190;118.691459;118.676222;118.693388;118.689035;118.694427;118.687402;118.690667;118.688342;118.686710
118.791931;118.798115;118.789309;118.784016;118.788518;118.787479;118.801578;118.790447;118.794157;118.793811;118.793761;118.785550;118.798857;118.797917;118.793366;118.807019;118.786539;118.782829;118.794157;118.790546;118.796235;118.792574;118.795443;118.789309;118.797175;118.787726;118.789606;118.795345;118.785599;118.801776;118.788221;118.788617;118.787281;118.787429;118.801083;118.795889;118.794652;118.783274;118.793069;118.795988;118.796730;118.794850;118.779316;118.795394;118.792376;118.795097;118.789210;118.793811;118.788468;118.788072
118.885082;118.892008;118.883301;118.876969;118.884093;118.884192;118.897103;118.889485;118.890128;118.889287;118.888149;118.883153;118.896411;118.893739;118.888446;118.901803;118.881471;118.878997;118.889831;118.884884;118.891068;118.887308;118.889485;118.884538;118.892305;118.882658;118.885824;118.890128;118.882411;118.897202;118.884093;118.884488;118.880630;118.881421;118.898142;118.892849;118.892206;118.879096;118.890375;118.892552;118.895768;118.892503;118.877909;118.893047;118.891068;118.891365;118.887753;118.889831;118.886368;118.886121
118.971802;118.977788;118.967498;118.962898;118.969477;118.970615;118.982339;118.976155;118.975562;118.974473;118.973830;118.968636;118.980904;118.979519;118.970219;118.983922;118.967894;118.965371;118.974078;118.966855;118.974028;118.973385;118.975018;118.971505;118.978678;118.969230;118.971258;118.977392;118.970120;118.983180;118.970466;118.970664;118.964580;118.966954;118.981993;118.978382;118.977392;118.962898;118.976403;118.976106;118.979618;118.978975;118.963640;118.976353;118.975215;118.975018;118.971208;118.973979;118.970714;118.970516
119.057335;119.065250;119.054466;119.050459;119.055554;119.059858;119.067575;119.065794;119.062974;119.059561;119.060550;119.056642;119.067971;119.067278;119.057087;119.069010;119.055257;119.054317;119.061787;119.051448;119.059561;119.058621;119.060303;119.057978;119.063766;119.054268;119.058225;119.063370;119.055950;119.068960;119.055554;119.058868;119.051349;119.053872;119.067773;119.065646;119.063519;119.050409;119.063024;119.064211;119.067427;119.064805;119.051052;119.062232;119.061688;119.060649;119.057236;119.060303;119.056444;119.056345
119.141235;119.148853;119.139157;119.135843;119.138613;119.144104;119.150783;119.150535;119.148309;119.142125;119.143758;119.142076;119.150931;119.148111;119.138465;119.149398;119.141334;119.140246;119.145390;119.134309;119.143857;119.141136;119.144104;119.142323;119.149051;119.140691;119.141779;119.147419;119.141136;119.152712;119.139800;119.144104;119.133369;119.137327;119.150931;119.146429;119.146578;119.132528;119.145737;119.148952;119.150041;119.148408;119.136882;119.146182;119.145489;119.142917;119.141730;119.144154;119.141779;119.140196
119.218704;119.225976;119.218012;119.217418;119.217121;119.223156;119.226570;119.230181;119.228153;119.220337;119.221623;119.223899;119.227114;119.228598;119.214945;119.223750;119.223008;119.220683;119.224096;119.211086;119.220683;119.218853;119.221672;119.221376;119.228153;119.218803;119.220386;119.226867;119.220634;119.230033;119.220881;119.224294;119.213955;119.215884;119.229390;119.226273;119.226224;119.213263;119.225036;119.226520;119.229093;119.227213;119.218308;119.225135;119.223156;119.223008;119.220881;119.223058;119.219545;119.217022
119.290435;119.297311;119.291325;119.292117;119.289050;119.295036;119.295530;119.303792;119.300477;119.290880;119.292463;119.294937;119.295778;119.299241;119.286477;119.293304;119.297954;119.296520;119.298053;119.282124;119.295778;119.289891;119.295283;119.295877;119.299686;119.292661;119.292265;119.300576;119.293997;119.299636;119.293997;119.297954;119.288209;119.288753;119.299488;119.298498;119.297460;119.285636;119.296272;119.298251;119.299587;119.300576;119.292364;119.299043;119.295877;119.296025;119.293700;119.296520;119.295431;119.292859
119.352123;119.358554;119.354844;119.358109;119.352470;119.356378;119.357120;119.367113;119.363106;119.352865;119.354696;119.355388;119.356675;119.360385;119.350540;119.353014;119.362957;119.360286;119.360385;119.342427;119.357763;119.350293;119.358455;119.357466;119.362957;119.356576;119.356971;119.365134;119.358010;119.361523;119.358703;119.361968;119.353014;119.353509;119.360583;119.359742;119.359643;119.350046;119.358554;119.362067;119.360434;119.363600;119.356774;119.361671;119.356774;119.357812;119.355289;119.358901;119.357961;119.352420
119.415345;119.421480;119.419155;119.425388;119.415246;119.420045;119.418165;119.430186;119.427119;119.416384;119.416978;119.419105;119.418017;119.424646;119.415988;119.414307;119.426921;119.424646;119.424250;119.405600;119.421677;119.412625;119.421826;119.420589;119.424893;119.420193;119.418709;119.428257;119.419897;119.420985;119.423013;119.425586;119.416829;119.417126;119.423063;119.421480;119.421084;119.413960;119.420985;119.424942;119.421925;119.427812;119.419649;119.426031;119.417522;119.423607;119.418363;119.422420;119.424052;119.415345
119.475748;119.480843;119.482871;119.488857;119.475352;119.480991;119.476391;119.487571;119.489154;119.476589;119.477182;119.477182;119.475154;119.485097;119.478369;119.473324;119.488066;119.487225;119.484355;119.468673;119.484306;119.472878;119.482970;119.481981;119.486433;119.483168;119.479804;119.490737;119.481783;119.480546;119.485345;119.485493;119.478666;119.477578;119.480447;119.479903;119.481140;119.474709;119.479161;119.483465;119.478023;119.487868;119.479854;119.485444;119.477281;119.485147;119.477133;119.483564;119.485444;119.476242
119.531648;119.535210;119.539415;119.547528;119.532687;119.537634;119.531797;119.543471;119.545054;119.534369;119.534468;119.531895;119.531005;119.539910;119.536298;119.529570;119.544411;119.544065;119.541789;119.525118;119.542185;119.530560;119.540553;119.536991;119.540008;119.541245;119.537288;119.546439;119.538524;119.536348;119.543768;119.542284;119.536941;119.535952;119.537733;119.536991;119.537238;119.533726;119.536941;119.540800;119.535902;119.545401;119.537634;119.543669;119.534517;119.542334;119.532539;119.540454;119.543818;119.531351
119.581118;119.582800;119.587796;119.597541;119.583047;119.585817;119.578298;119.590566;119.593287;119.584185;119.582651;119.579188;119.577061;119.589527;119.589725;119.579535;119.591605;119.594524;119.591061;119.576715;119.593732;119.579683;119.591011;119.584778;119.590913;119.591061;119.587746;119.596453;119.588736;119.585471;119.592644;119.591209;119.587499;119.586262;119.586065;119.585619;119.585075;119.583443;119.585224;119.587944;119.584877;119.596206;119.587746;119.594474;119.583492;119.596107;119.583443;119.591754;119.596750;119.583542
119.620100;119.620446;119.626184;119.637117;119.621534;119.624502;119.617824;119.628262;119.631725;119.624651;119.623909;119.616290;119.615994;119.627322;119.631824;119.619110;119.627470;119.632962;119.631972;119.617131;119.636078;119.619407;119.629944;119.623018;119.629004;119.631576;119.627619;119.635089;119.627569;119.625046;119.633308;119.629499;119.627866;119.626976;119.625690;119.624304;119.626234;119.625195;119.624948;119.626580;119.623513;119.637117;119.626580;119.632962;119.622573;119.636227;119.621039;119.630488;119.634495;119.621336
119.661011;119.659378;119.666650;119.678177;119.663237;119.666848;119.657400;119.666452;119.672982;119.668035;119.667293;119.656657;119.657004;119.668629;119.673131;119.662297;119.667194;119.673823;119.671993;119.661110;119.677138;119.662248;119.671053;119.663138;119.668481;119.672438;119.668233;119.672389;119.666848;119.664721;119.672339;119.667046;119.667145;119.668085;119.665315;119.662544;119.664869;119.664325;119.665809;119.666650;119.663880;119.679067;119.666551;119.673279;119.663633;119.677979;119.659329;119.670113;119.675307;119.661604
119.699102;119.697866;119.703802;119.713844;119.700141;119.704989;119.694205;119.700834;119.711470;119.706275;119.707314;119.694254;119.692572;119.706275;119.711766;119.701625;119.701378;119.709738;119.708007;119.701724;119.715724;119.701922;119.710827;119.699646;119.707512;119.711222;119.706325;119.710381;119.704890;119.702961;119.708007;119.705187;119.707759;119.707314;119.704593;119.702219;119.701971;119.701774;119.702664;119.703109;119.701131;119.716565;119.702961;119.709293;119.701576;119.714636;119.696777;119.706622;119.710975;119.699745
119.730565;119.727696;119.732939;119.743674;119.731455;119.735512;119.727844;119.730515;119.741547;119.739964;119.742091;119.726558;119.725469;119.736699;119.742635;119.734819;119.729378;119.739667;119.739964;119.736303;119.748473;119.733582;119.742635;119.732247;119.737194;119.741300;119.738430;119.740014;119.734522;119.733780;119.739173;119.735067;119.737837;119.737787;119.738381;119.733236;119.734621;119.733632;119.735215;119.735363;119.734671;119.749907;119.734918;119.740855;119.735462;119.748869;119.728734;119.737985;119.742289;119.734226
119.756932;119.753667;119.756833;119.767568;119.757823;119.761731;119.753420;119.755943;119.768310;119.767617;119.769844;119.751391;119.753024;119.762176;119.766579;119.762374;119.753420;119.764402;119.765391;119.764897;119.775137;119.762077;119.769943;119.758911;119.764402;119.766282;119.766974;119.764946;119.761533;119.760395;119.762967;119.761731;119.761582;119.762077;119.766430;119.759356;119.761731;119.759158;119.760148;119.761780;119.761681;119.776225;119.760247;119.766381;119.762522;119.774246;119.755992;119.763561;119.768013;119.762275
119.772317;119.768953;119.771674;119.779738;119.772218;119.776769;119.770041;119.771179;119.783942;119.784041;119.787999;119.768904;119.771278;119.777066;119.781914;119.778798;119.767964;119.778303;119.777808;119.782508;119.787999;119.778798;119.786070;119.774939;119.778550;119.780875;119.782557;119.778105;119.777462;119.776126;119.777561;119.778897;119.778748;119.777511;119.785624;119.775829;119.778748;119.775928;119.776571;119.780430;119.780084;119.793391;119.774692;119.780826;119.778402;119.790373;119.772762;119.778550;119.783497;119.779589
119.790077;119.787306;119.788642;119.795963;119.791709;119.794628;119.789384;119.790126;119.801405;119.801356;119.807045;119.786911;119.790275;119.792352;119.796804;119.796013;119.782755;119.794282;119.793342;119.802543;119.803285;119.795469;119.803879;119.795469;119.794578;119.795914;119.799575;119.793441;119.791808;119.791956;119.791017;119.794430;119.792600;119.791066;119.802840;119.790571;119.796607;119.790967;119.792253;119.796112;119.795963;119.807589;119.790819;119.796161;119.795865;119.805363;119.788790;119.794578;119.799031;119.799080
119.802889;119.800614;119.801850;119.806847;119.804621;119.807539;119.804868;119.805363;119.815949;119.812932;119.822133;119.800960;119.806847;119.805412;119.807144;119.807985;119.796013;119.806847;119.805660;119.814712;119.811992;119.809122;119.817334;119.808875;119.807391;119.807935;119.814218;119.804621;119.806550;119.805264;119.802444;119.809172;119.807341;119.805709;119.817878;119.804522;119.811002;119.803532;119.805412;119.811151;119.810755;119.819659;119.804373;119.808776;119.807737;119.815702;119.802939;119.805857;119.811299;119.812882
119.814069;119.810013;119.810705;119.813080;119.813080;119.815751;119.815553;119.816840;119.826140;119.818324;119.831136;119.812882;119.816493;119.813674;119.815108;119.816840;119.806797;119.816691;119.813377;119.825695;119.818373;119.817631;119.828762;119.819412;119.815751;119.814762;119.820896;119.811794;119.812833;119.812734;119.810854;119.819956;119.815059;119.812635;119.826536;119.810755;119.821589;119.810161;119.814515;119.819363;119.821045;119.827377;119.812882;119.816444;119.818126;119.824705;119.812387;119.814861;119.821193;119.822825
119.816939;119.813426;119.813525;119.814267;119.816592;119.816345;119.819560;119.820896;119.829405;119.821440;119.834006;119.814712;119.820847;119.814267;119.816246;119.817681;119.809469;119.820204;119.814465;119.826189;119.818621;119.818274;119.830147;119.824656;119.817136;119.818472;119.824656;119.814663;119.815949;119.815207;119.815009;119.822529;119.819214;119.816988;119.828861;119.814317;119.824211;119.812486;119.817285;119.822875;119.824458;119.826981;119.814218;119.819066;119.819115;119.823716;119.816295;119.817780;119.824408;119.826536
119.805808;119.806451;119.804225;119.804027;119.807094;119.806698;119.812091;119.815356;119.821341;119.811299;119.825695;119.809271;119.814465;119.806748;119.806055;119.809518;119.804769;119.813426;119.807045;119.817681;119.808331;119.809122;119.820847;119.815900;119.809023;119.807341;119.814317;119.806402;119.806006;119.805610;119.806847;119.814762;119.812140;119.808232;119.820451;119.807144;119.818027;119.805363;119.808924;119.813921;119.818076;119.817285;119.807638;119.810953;119.812140;119.813426;119.809963;119.810013;119.814712;119.818274
119.801108;119.801504;119.798635;119.798289;119.802147;119.799624;119.809419;119.809073;119.814712;119.801207;119.819214;119.801801;119.808430;119.800069;119.799228;119.801504;119.799327;119.809073;119.799476;119.809419;119.799674;119.801652;119.811794;119.809963;119.801405;119.801652;119.808331;119.801405;119.798882;119.799278;119.799822;119.807440;119.806105;119.800119;119.810606;119.798239;119.808727;119.793391;119.800020;119.802296;119.809963;119.805214;119.799921;119.801158;119.802246;119.801999;119.801751;119.803038;119.807045;119.808875
119.788395;119.790670;119.786911;119.788593;119.791066;119.788593;119.799674;119.798981;119.805956;119.790670;119.806797;119.792352;119.798536;119.790670;119.788444;119.791313;119.789038;119.800317;119.789730;119.797002;119.788246;119.789038;119.798684;119.798041;119.789730;119.790225;119.796310;119.791561;119.788246;119.790225;119.791858;119.796260;119.797942;119.792055;119.798932;119.789829;119.799080;119.783646;119.791858;119.791264;119.799872;119.794628;119.792154;119.791808;119.792550;119.790126;119.790571;119.792352;119.797448;119.797893
119.774395;119.775928;119.773950;119.774642;119.775285;119.773900;119.783497;119.782953;119.786564;119.772515;119.788246;119.775236;119.781073;119.775087;119.772614;119.775632;119.777215;119.784734;119.776324;119.777066;119.772812;119.773405;119.781222;119.782112;119.774197;119.774543;119.778006;119.776868;119.770932;119.773653;119.776769;119.779243;119.781815;119.776225;119.779441;119.773504;119.781024;119.765886;119.775434;119.772960;119.782557;119.776769;119.777017;119.775879;119.775087;119.771773;119.778352;119.777412;119.780430;119.782211
119.750551;119.755250;119.750996;119.755102;119.752430;119.754162;119.761928;119.759752;119.762720;119.750303;119.764254;119.751837;119.758218;119.756141;119.751639;119.754409;119.758268;119.762374;119.755893;119.754656;119.752134;119.751194;119.758416;119.756932;119.754508;119.751441;119.756784;119.757823;119.752183;119.753469;119.757278;119.756982;119.762967;119.758268;119.756190;119.752727;119.758070;119.746098;119.753964;119.750551;119.760593;119.753667;119.755745;119.753964;119.753964;119.748572;119.756833;119.756536;119.758614;119.759752
119.717604;119.722897;119.717455;119.724876;119.719583;119.722254;119.727844;119.724826;119.730763;119.719484;119.728734;119.720572;119.724826;119.727597;119.719978;119.724579;119.727498;119.730713;119.725024;119.720424;119.721561;119.719385;119.723392;119.724233;119.721413;119.720819;119.723837;119.726805;119.719781;119.721116;119.725123;119.725371;119.731752;119.728784;119.723788;119.722106;119.726756;119.716219;119.723837;119.718544;119.729477;119.722897;119.726954;119.723936;119.723886;119.718890;119.726657;119.727003;119.727646;119.729575
119.687427;119.695936;119.687823;119.696876;119.690544;119.694353;119.697074;119.693957;119.697569;119.688862;119.695788;119.690049;119.691830;119.697025;119.689060;119.695738;119.697668;119.697519;119.695590;119.687774;119.692820;119.689456;119.691237;119.693166;119.690841;119.692671;119.692671;119.700933;119.688862;119.691484;119.694551;119.693760;119.699993;119.699597;119.690544;119.691088;119.693166;119.685844;119.690049;119.686488;119.694353;119.690791;119.694205;119.692325;119.690940;119.686290;119.694699;119.693859;119.693908;119.695936
119.650968;119.660763;119.651958;119.663534;119.653887;119.660021;119.658537;119.656707;119.658983;119.654580;119.659131;119.654184;119.656361;119.664375;119.654233;119.662495;119.662792;119.660615;119.661604;119.652601;119.658339;119.654382;119.653937;119.655124;119.655124;119.658983;119.657548;119.667096;119.654135;119.658438;119.660021;119.659279;119.664276;119.668283;119.655668;119.658686;119.659032;119.653788;119.657350;119.653689;119.659527;119.657647;119.661456;119.658488;119.657746;119.654481;119.659725;119.660318;119.660071;119.659972
119.614509;119.623216;119.614361;119.626085;119.617032;119.623562;119.619753;119.616637;119.617972;119.615796;119.617873;119.614509;119.616389;119.627421;119.616785;119.624502;119.622524;119.622524;119.623711;119.614114;119.620545;119.616637;119.616043;119.617824;119.617725;119.621683;119.619654;119.630933;119.616389;119.620545;119.621237;119.619852;119.624552;119.630637;119.614658;119.617725;119.619654;119.615944;119.617923;119.616389;119.619407;119.619407;119.623315;119.620941;119.619209;119.618022;119.621880;119.619605;119.621930;119.620446
119.566326;119.578001;119.567711;119.581019;119.572609;119.577803;119.571669;119.569294;119.571075;119.570086;119.570976;119.569443;119.570729;119.582057;119.572559;119.578446;119.577209;119.575478;119.578644;119.568256;119.576962;119.573450;119.572312;119.573104;119.574043;119.576418;119.574142;119.585966;119.572510;119.577506;119.577457;119.576517;119.578694;119.587994;119.570531;119.574489;119.576072;119.573598;119.574588;119.573796;119.574142;119.577259;119.577902;119.576764;119.573697;119.575379;119.576369;119.572609;119.576121;119.575874
119.512058;119.521507;119.513740;119.524871;119.518440;119.521358;119.515175;119.512751;119.514136;119.516115;119.514284;119.513344;119.515323;119.525019;119.517154;119.524871;119.522645;119.519281;119.522249;119.514185;119.522249;119.517401;119.517698;119.517995;119.519726;119.522991;119.519132;119.531351;119.514779;119.522447;119.519924;119.519182;119.522150;119.533330;119.514878;119.517549;119.521556;119.517896;119.519132;119.521705;119.518588;119.524129;119.522793;119.521210;119.518836;119.521260;119.521507;119.517055;119.521210;119.519874
119.459274;119.467783;119.460857;119.470702;119.469119;119.469168;119.462391;119.460709;119.460511;119.463380;119.462242;119.460610;119.462836;119.471097;119.463875;119.470405;119.465903;119.465062;119.469514;119.461896;119.468575;119.463628;119.465458;119.464914;119.464666;119.471790;119.466447;119.477529;119.462589;119.470801;119.466299;119.466546;119.468327;119.480447;119.462144;119.463034;119.469317;119.464864;119.463479;119.468921;119.462737;119.470603;119.465408;119.465804;119.462341;119.467734;119.465507;119.457098;119.465013;119.463430
119.401049;119.408222;119.402978;119.411289;119.412328;119.408766;119.402582;119.401939;119.401593;119.407331;119.405105;119.404066;119.403572;119.412031;119.406391;119.412179;119.407133;119.406688;119.412031;119.403918;119.410943;119.405699;119.408667;119.408420;119.406886;119.413070;119.409360;119.418610;119.402929;119.412625;119.408024;119.409013;119.410992;119.421529;119.405798;119.405699;119.411239;119.407826;119.406837;119.414010;119.405600;119.415395;119.407529;119.408222;119.407678;119.411883;119.409310;119.399268;119.408519;119.405699
119.340003;119.346039;119.341834;119.349106;119.351530;119.344456;119.339063;119.340251;119.338074;119.343961;119.344258;119.341240;119.340943;119.346385;119.342724;119.348215;119.343417;119.342724;119.349155;119.342724;119.346781;119.342131;119.347325;119.346484;119.344456;119.349749;119.349155;119.353607;119.339657;119.350491;119.345494;119.345593;119.348265;119.357219;119.344604;119.341438;119.349254;119.343615;119.341636;119.350293;119.341191;119.351975;119.343466;119.343120;119.343318;119.348759;119.344604;119.333820;119.345494;119.339558
119.268569;119.275446;119.272280;119.278167;119.284795;119.274308;119.270350;119.271736;119.269064;119.275545;119.278265;119.274110;119.274258;119.276039;119.275050;119.277672;119.273863;119.274605;119.277721;119.275000;119.278810;119.274061;119.279354;119.277523;119.273566;119.280294;119.279997;119.283361;119.271142;119.283113;119.277078;119.277573;119.281530;119.288951;119.277969;119.274555;119.282569;119.275248;119.273319;119.283954;119.273615;119.285340;119.276287;119.275940;119.274209;119.281728;119.276287;119.263326;119.277177;119.270400
119.191001;119.196443;119.193326;119.199263;119.207425;119.193871;119.191348;119.193722;119.192337;119.198273;119.202874;119.196196;119.196146;119.196196;119.196690;119.198570;119.194860;119.195602;119.199658;119.198174;119.198075;119.193722;119.202033;119.201736;119.195800;119.201242;119.201984;119.204259;119.189616;119.203567;119.197136;119.198273;119.203022;119.208761;119.202577;119.194464;119.203418;119.195008;119.193970;119.204457;119.195454;119.205347;119.196492;119.198273;119.197086;119.203270;119.199015;119.185758;119.199757;119.192733
119.115016;119.119419;119.117391;119.122733;119.133567;119.116253;119.115511;119.118232;119.116055;119.121200;119.129214;119.120359;119.122486;119.117391;119.119370;119.118430;119.118529;119.119914;119.121249;119.122981;119.121447;119.113878;119.124316;119.125949;119.117341;119.122189;119.123970;119.124960;119.113136;119.127433;119.119963;119.121398;119.126889;119.130846;119.125850;119.117984;119.124267;119.118331;119.116550;119.124960;119.119914;119.125652;119.117094;119.119073;119.117737;119.122288;119.119666;119.106211;119.122733;119.110910
119.031858;119.037646;119.034876;119.040070;119.050459;119.032105;119.033837;119.036657;119.035172;119.039130;119.049024;119.038190;119.040812;119.033837;119.036409;119.036162;119.036508;119.037844;119.038734;119.040021;119.038042;119.032847;119.043384;119.041851;119.033787;119.038437;119.042692;119.043533;119.031660;119.044077;119.036854;119.037597;119.044374;119.047293;119.046649;119.035172;119.040614;119.035766;119.032748;119.041059;119.040565;119.045611;119.037102;119.038437;119.038685;119.041554;119.039724;119.026614;119.042247;119.029484
118.948106;118.952657;118.950877;118.957258;118.964035;118.948453;118.950629;118.952855;118.950975;118.953202;118.965223;118.953944;118.955428;118.948700;118.951124;118.950530;118.951421;118.952707;118.952707;118.955081;118.951718;118.947018;118.957308;118.958346;118.947760;118.950481;118.957753;118.956417;118.946573;118.957308;118.951025;118.949986;118.958297;118.960770;118.960820;118.947612;118.952756;118.949244;118.946226;118.953350;118.954438;118.957654;118.951866;118.951272;118.952014;118.954339;118.954191;118.940785;118.953795;118.941181
118.854164;118.859012;118.856390;118.862178;118.869005;118.855252;118.857132;118.861139;118.859704;118.859853;118.872665;118.863019;118.863959;118.855302;118.858468;118.855846;118.858418;118.859803;118.860298;118.863563;118.860694;118.853768;118.864305;118.865937;118.854658;118.856885;118.865492;118.864750;118.854708;118.866581;118.859061;118.857577;118.866383;118.868460;118.868460;118.857775;118.860446;118.856291;118.856093;118.861040;118.864305;118.868015;118.861386;118.860990;118.861485;118.864157;118.863217;118.851690;118.864750;118.849563
118.753246;118.759529;118.755621;118.761260;118.766454;118.754582;118.755571;118.760271;118.757995;118.758045;118.770610;118.762200;118.763536;118.753741;118.755126;118.753147;118.756313;118.757204;118.756066;118.759232;118.756412;118.752702;118.762052;118.763783;118.752059;118.754186;118.763338;118.762794;118.753691;118.763536;118.757006;118.754384;118.761705;118.765465;118.764871;118.754235;118.755670;118.754977;118.751613;118.757302;118.762596;118.765267;118.757946;118.758935;118.759182;118.760073;118.760716;118.753048;118.762843;118.749387
118.653565;118.658364;118.657226;118.660738;118.664597;118.655049;118.657275;118.662173;118.658364;118.657077;118.669593;118.662964;118.663409;118.653169;118.655148;118.653565;118.657275;118.656385;118.655445;118.656286;118.655791;118.652081;118.660045;118.660540;118.652477;118.653169;118.659798;118.659848;118.654307;118.662667;118.654554;118.652081;118.660392;118.663409;118.662173;118.652576;118.652675;118.653614;118.651289;118.654752;118.661876;118.664597;118.656137;118.656632;118.658116;118.657918;118.659106;118.651834;118.659749;118.645947
118.548838;118.552054;118.552153;118.554725;118.556852;118.549531;118.552301;118.555962;118.553538;118.550668;118.563135;118.558534;118.558386;118.548096;118.549333;118.548442;118.551757;118.551509;118.551955;118.551806;118.552054;118.549036;118.554230;118.554131;118.547700;118.549382;118.556704;118.555615;118.551905;118.557297;118.551460;118.547008;118.554082;118.558039;118.553043;118.548591;118.546464;118.549432;118.546859;118.549333;118.556951;118.561403;118.552004;118.553637;118.554131;118.554923;118.555665;118.552647;118.556357;118.542605
118.438472;118.443369;118.444754;118.445645;118.445645;118.442380;118.443666;118.447772;118.444260;118.440302;118.450592;118.448564;118.447871;118.440797;118.438076;118.439115;118.444260;118.438917;118.440401;118.440797;118.441687;118.441390;118.444359;118.444309;118.439956;118.441539;118.445595;118.444952;118.444012;118.448019;118.441885;118.435009;118.443419;118.448267;118.440451;118.437581;118.434415;118.439214;118.436839;118.439016;118.446832;118.450245;118.441094;118.441935;118.443320;118.443518;118.445200;118.442132;118.444062;118.432783
118.323158;118.325335;118.329144;118.328402;118.326720;118.325582;118.328006;118.329936;118.325483;118.323059;118.334091;118.333003;118.330183;118.326226;118.321575;118.323703;118.329540;118.324544;118.324890;118.324098;118.326423;118.326423;118.327759;118.327957;118.325731;118.328946;118.330035;118.329342;118.330084;118.330826;118.325137;118.318360;118.327363;118.330876;118.322565;118.322416;118.320141;118.323752;118.323059;118.324247;118.332904;118.335922;118.324148;118.328897;118.330430;118.329985;118.331618;118.331074;118.328847;118.320487
118.200425;118.202008;118.207895;118.201909;118.200721;118.201810;118.204036;118.205619;118.199435;118.196418;118.205965;118.207400;118.203145;118.202750;118.194093;118.196418;118.206905;118.197308;118.201909;118.199237;118.202354;118.201760;118.200326;118.200177;118.200128;118.206757;118.204283;118.206015;118.207054;118.206707;118.199336;118.194884;118.201711;118.204976;118.195181;118.197160;118.194142;118.198050;118.195972;118.199782;118.206707;118.209131;118.198842;118.204036;118.204036;118.204382;118.206559;118.206856;118.203393;118.195230
